20220112,388.2400000,389.9800000,384.7900000,387.1300000
20220113,388.5500000,389.2500000,376.4800000,377.4400000
20220114,374.8500000,380.1300000,374.6400000,379.7900000
20220118,373.8200000,376.0000000,369.5500000,370.3300000
20220119,371.9300000,374.4700000,365.9900000,366.2600000
20220120,369.5700000,373.6500000,360.9500000,361.5000000
20220121,359.2500000,361.9600000,351.1800000,351.4700000
20220124,345.7000000,353.7600000,333.9300000,353.0800000
20220125,346.4500000,350.8100000,341.4600000,344.8900000
20220126,352.6900000,356.6600000,340.5600000,344.3500000
20220127,349.1800000,351.0500000,339.8300000,340.8800000
20220128,342.8100000,351.8000000,337.7300000,351.5800000
20220131,352.9800000,363.4300000,351.3000000,362.8300000
20220201,364.2100000,365.9700000,358.9200000,365.3000000
20220202,369.5400000,369.8800000,364.0700000,368.2700000
20220203,358.3100000,361.7100000,352.2400000,353.3300000
20220204,353.8600000,361.1800000,351.7500000,357.7900000
20220207,358.4000000,360.8300000,353.6200000,354.9100000
20220208,353.7400000,360.0200000,352.5800000,358.9000000
20220209,363.5400000,366.5900000,361.9000000,366.5100000
20220210,359.3000000,366.2700000,356.3200000,358.2100000
20220211,358.2100000,359.8500000,345.5800000,346.8400000
20220214,346.2700000,350.7600000,343.6700000,347.2700000
20220215,352.6900000,356.1500000,351.6000000,355.9100000
20220216,353.6000000,356.8700000,350.4900000,355.8200000
20220217,352.5200000,353.2400000,344.8000000,345.2300000
20220218,346.1900000,346.5900000,338.9200000,341.2900000
20220222,338.2700000,343.8200000,334.1300000,337.8600000
20220223,341.1000000,341.9700000,328.8800000,329.2000000
20220224,318.6200000,340.8200000,318.0400000,340.2700000
20220225,341.0900000,345.7600000,337.1700000,345.5500000
20220228,342.2900000,348.3200000,341.1000000,346.5800000
20220301,345.5300000,347.8600000,338.6800000,341.2700000
20220302,342.8600000,348.3700000,340.0200000,347.0000000
20220303,349.7100000,349.8200000,340.1300000,342.0400000
20220304,339.6200000,341.0900000,334.7000000,337.0800000
20220307,337.0700000,338.2600000,324.4300000,324.6400000
20220308,323.8300000,332.9900000,319.7200000,323.1300000
20220309,331.5300000,336.1600000,328.8700000,334.7700000
20220310,330.6000000,332.2900000,326.4900000,331.0500000
20220311,334.1000000,334.4200000,323.6800000,324.1800000
20220314,322.9100000,326.3700000,317.2300000,317.9500000
20220315,320.6600000,328.7300000,319.0100000,327.9300000
20220316,331.9500000,340.2200000,328.1900000,340.1000000
20220317,338.1500000,344.2800000,336.8200000,344.2200000
20220318,342.5200000,351.5700000,341.3300000,351.2700000
20220321,349.9800000,352.2600000,345.3600000,349.8600000
20220322,350.3700000,357.6300000,349.9800000,356.7400000
20220323,353.7900000,357.4400000,351.5500000,351.6100000
20220324,353.5800000,359.4800000,351.3800000,359.4300000
20220325,359.3700000,360.4500000,354.7300000,359.1300000
20220328,359.1200000,364.7900000,357.8500000,364.6900000
20220329,368.6800000,371.6100000,365.8400000,370.9700000
20220330,369.0600000,370.7600000,365.3500000,366.8700000
20220331,367.0200000,367.3800000,361.4600000,362.3200000
20220401,362.5900000,363.3900000,358.3700000,361.6300000
20220404,362.4900000,369.0900000,362.2200000,369.0800000
20220405,367.5900000,368.3200000,359.7100000,360.8800000
20220406,355.4300000,356.5600000,350.3400000,353.0400000
20220407,352.0200000,356.1300000,348.4700000,353.8800000
20220408,352.1000000,352.8700000,348.2800000,348.9300000
20220411,344.5900000,345.5300000,340.3200000,340.6700000
20220412,345.5400000,347.4700000,337.8200000,339.2300000
20220413,339.5800000,347.2100000,338.8400000,346.1300000
20220414,346.2200000,346.7500000,337.9900000,338.2100000
20220418,337.1300000,340.8200000,335.5800000,338.4700000
20220419,337.8100000,346.6300000,336.7600000,346.0400000
20220420,346.8700000,347.3400000,339.7400000,340.9900000
20220421,344.9700000,347.6500000,332.9800000,333.9300000
20220422,334.0900000,335.3400000,324.7400000,325.1800000
20220425,323.5100000,329.6800000,322.2100000,329.3600000
20220426,327.2500000,327.4400000,316.6400000,316.9200000
20220427,317.0200000,322.6600000,314.7800000,316.5400000
20220428,321.6300000,329.6700000,317.3000000,327.7900000
20220429,323.4800000,327.0100000,312.3800000,313.0300000
20220502,312.6100000,318.5000000,309.4300000,318.2600000
20220503,318.2800000,320.9500000,315.7600000,318.6000000
20220504,319.0900000,330.0700000,313.6800000,329.3800000
20220505,324.9500000,325.0300000,309.4000000,312.7800000
20220506,310.7300000,314.8700000,304.8900000,309.0300000
20220509,303.2600000,305.7800000,295.5000000,296.9300000
20220510,304.2900000,305.5400000,296.3500000,300.5400000
20220511,298.1600000,303.8700000,290.7300000,291.6200000
20220512,287.2300000,295.5300000,284.7200000,290.9300000
20220513,295.5000000,302.7800000,293.8700000,301.7200000
20220516,299.9300000,302.0400000,296.9100000,298.2200000
20220517,304.2300000,306.3400000,300.3300000,305.9500000
20220518,301.3200000,302.0300000,289.6300000,290.9200000
20220519,289.0700000,294.1700000,287.3600000,289.3600000
20220520,292.9100000,293.5800000,279.9900000,288.4600000
20220523,289.5300000,293.6500000,287.0700000,293.2600000
20220524,287.9000000,288.6400000,282.0300000,287.0200000
20220525,285.4900000,293.1700000,285.2800000,291.0400000
20220526,290.2200000,300.7000000,289.9300000,299.1100000
20220527,302.3200000,309.0300000,302.2000000,308.8800000
20220531,308.8500000,311.1100000,304.1100000,308.0600000
20220601,310.2500000,312.4300000,303.5100000,305.7800000
20220602,304.6800000,314.3400000,303.1800000,314.1600000
20220603,308.8100000,310.2500000,304.7000000,305.9800000
20220606,310.4900000,312.1300000,305.4000000,307.0000000
20220607,303.5900000,310.4500000,302.4700000,309.6500000
20220608,308.8300000,311.5000000,306.5500000,307.4200000
20220609,305.6900000,308.8300000,299.0100000,299.1800000
20220610,293.4300000,294.6500000,288.1700000,288.6200000
20220613,279.5300000,282.1200000,274.3100000,275.1900000
20220614,277.5300000,278.4400000,273.1200000,275.6900000
20220615,279.2000000,286.6100000,276.3900000,282.5800000
20220616,275.3700000,275.8400000,269.0600000,271.1700000
20220617,271.9600000,276.9700000,270.3000000,274.4700000
20220621,278.5300000,283.2300000,278.4200000,280.8600000
20220622,278.2400000,284.9600000,277.6900000,280.4500000
20220623,282.9800000,285.5000000,280.0900000,284.6300000
20220624,287.5200000,294.8200000,287.2800000,294.3900000
20220627,295.7800000,296.3600000,291.0700000,292.2300000
20220628,292.7500000,295.4300000,283.1300000,283.3200000
20220629,283.1800000,285.1200000,280.6200000,283.5800000
20220630,280.5300000,283.7300000,275.5600000,280.0600000
20220701,278.7300000,282.3100000,276.8100000,281.9100000
20220705,278.0900000,286.8600000,276.5300000,286.7400000
20220706,287.1300000,290.7300000,285.3700000,288.5800000
20220707,289.4100000,295.4800000,289.4100000,294.7600000
20220708,291.8600000,296.5300000,290.9000000,295.1300000
20220711,292.6600000,292.8900000,287.9200000,288.8200000
20220712,290.1000000,292.0600000,284.3900000,286.0200000
20220713,280.3800000,287.8300000,279.8000000,285.4300000
20220714,282.7700000,287.3400000,279.5800000,286.4500000
20220715,289.5100000,291.7600000,287.8600000,291.6500000
20220718,294.5000000,295.9400000,287.9800000,289.1800000
20220719,292.8900000,298.3800000,291.2500000,298.0800000
20220720,298.5100000,304.0200000,297.7200000,302.8100000
20220721,303.2800000,307.2200000,300.5600000,307.1600000
20220722,306.2100000,308.3300000,299.9000000,301.7700000
20220725,301.8000000,302.2800000,298.0000000,300.0500000
20220726,298.3100000,298.5700000,293.3200000,294.1500000
20220727,298.8200000,308.3200000,298.2400000,306.5900000
20220728,306.3700000,310.1800000,302.5300000,309.5900000
20220729,311.1700000,316.1700000,309.7200000,315.2400000
20220801,313.4300000,318.5900000,312.3100000,315.0500000
20220802,312.7000000,318.3300000,311.6200000,314.1100000
20220803,315.8300000,323.5100000,315.7700000,322.6700000
20220804,322.7500000,324.5000000,320.5500000,324.1800000
20220805,318.9700000,323.6100000,318.1700000,321.5300000
20220808,322.4700000,326.2500000,318.9900000,320.4900000
20220809,318.5500000,318.8100000,315.2000000,316.8600000
20220810,324.3700000,326.0100000,321.8400000,325.7100000
20220811,328.0900000,330.1400000,323.1400000,323.8600000
20220812,325.9600000,330.3700000,324.8800000,330.1700000
20220815,329.2000000,333.3500000,329.1800000,332.8400000
20220816,331.8400000,334.2100000,328.9400000,332.0600000
20220817,328.8500000,331.2100000,326.1400000,328.2700000
20220818,328.2200000,330.2700000,326.5700000,329.0600000
20220819,325.9500000,326.6200000,321.8600000,322.6400000
20220822,318.2800000,318.5200000,313.3100000,314.1400000
20220823,313.9000000,316.7800000,313.1100000,313.8800000
20220824,313.3900000,316.6500000,312.7700000,314.7900000
20220825,316.6100000,320.3800000,315.5400000,320.3600000
20220826,320.0600000,321.2900000,307.1300000,307.2200000
20220829,304.4000000,307.0000000,303.0600000,304.1900000
20220830,305.8800000,306.5100000,298.2200000,300.8000000
20220831,303.7700000,304.6900000,298.9400000,299.0500000
20220901,296.5000000,299.5600000,292.7300000,299.1800000
20220902,302.1200000,303.5300000,293.3000000,294.9500000
20220906,295.4400000,296.3800000,290.6500000,292.8300000
20220907,293.3200000,299.7700000,293.0500000,298.7500000
20220908,296.5200000,301.6500000,295.2300000,300.3000000
20220909,302.6100000,307.3800000,300.3100000,306.8700000
20220912,308.2800000,310.8600000,307.9600000,310.5200000
20220913,301.5800000,302.8000000,292.5700000,293.4800000
20220914,294.6500000,296.7100000,292.8400000,295.8100000
20220915,293.8500000,296.3100000,289.2400000,290.8800000
20220916,287.5000000,289.5000000,285.4000000,289.1000000
20220919,285.8800000,290.9900000,285.8200000,290.8300000
20220920,288.2700000,290.8500000,286.1600000,288.5100000
20220921,289.3700000,293.7300000,283.2000000,283.3400000
20220922,281.7800000,282.8100000,278.6000000,279.8500000
20220923,277.3300000,277.6300000,271.8000000,275.2900000
20220926,274.8100000,279.2700000,273.3400000,274.1500000
20220927,277.5900000,279.9900000,271.8900000,274.2600000
20220928,274.2400000,281.0300000,272.7300000,279.7200000
20220929,275.6400000,276.0300000,268.6200000,271.6500000
20220930,270.8100000,274.9700000,266.8800000,267.0400000
20221003,268.8500000,274.9400000,267.3100000,273.3100000
20221004,278.7700000,282.6300000,278.7700000,281.9100000
20221005,278.0600000,283.5900000,275.2000000,281.7600000
20221006,280.7400000,283.9600000,279.2100000,279.5400000
20221007,274.8000000,274.9300000,267.5200000,268.8800000
20221010,269.0800000,269.4800000,263.4200000,266.1900000
20221011,264.4800000,267.4100000,260.8100000,262.5300000
20221012,263.1800000,265.1400000,261.7300000,262.4400000
20221013,254.9400000,269.9500000,254.0400000,268.6000000
20221014,270.9800000,271.5900000,259.9200000,260.5200000
20221017,266.6200000,270.0200000,266.5200000,269.1300000
20221018,276.3100000,276.9900000,268.5200000,271.2600000
20221019,269.7100000,273.4600000,267.8500000,270.2700000
20221020,269.3600000,274.6200000,267.7000000,268.8900000
20221021,267.7600000,275.7500000,266.6100000,275.2000000
20221024,275.4700000,279.1800000,271.7500000,278.2300000
20221025,279.1900000,284.3800000,277.6800000,283.9900000
20221026,278.2400000,283.7600000,277.2100000,277.7100000
20221027,276.5700000,278.0600000,272.1200000,272.6500000
20221028,272.0100000,281.4800000,271.8400000,281.0000000
20221031,278.7000000,279.5400000,275.7700000,277.7300000
20221101,281.2800000,281.8500000,274.5200000,274.8900000
20221102,274.8600000,277.9900000,265.3900000,265.4600000
20221103,262.7900000,264.2800000,259.8800000,260.2700000
20221104,265.3100000,266.3900000,258.8600000,264.4600000
20221107,265.5300000,267.9200000,263.3500000,267.3700000
20221108,268.9200000,272.6300000,265.3000000,269.3200000
20221109,267.5400000,268.3400000,262.8100000,263.1000000
20221110,275.7900000,282.8300000,273.6300000,282.5300000
20221111,282.3400000,288.4200000,280.9700000,287.7400000
20221114,285.6400000,289.0000000,284.2200000,285.2200000
20221115,291.9900000,293.0400000,285.7500000,289.1700000
20221116,287.1700000,289.2700000,284.3800000,285.2200000
20221117,280.6600000,286.1000000,280.5000000,284.5900000
20221118,287.6700000,287.7700000,282.1100000,284.6000000
20221121,283.1800000,284.3600000,280.8200000,281.6700000
20221122,282.4200000,285.8900000,280.2400000,285.7300000
20221123,285.7500000,289.2400000,285.5700000,288.6000000
20221125,286.9700000,287.6900000,286.2000000,286.7000000
20221128,284.6800000,286.7400000,281.5400000,282.4900000
20221129,282.7200000,283.1300000,278.9500000,280.3500000
20221130,280.6200000,293.2500000,279.7500000,293.1400000
20221201,293.4700000,295.5300000,290.6600000,293.5000000
20221202,288.3200000,293.2300000,288.1400000,292.3300000
20221205,290.1600000,291.4600000,285.9300000,287.4200000
20221206,287.2600000,287.4000000,280.0400000,281.4600000
20221207,280.2500000,282.3500000,278.5600000,280.3100000
20221208,281.6900000,284.6200000,279.5700000,283.6300000
20221209,282.5900000,285.4200000,281.3700000,281.8200000
20221212,282.0000000,285.4200000,280.9400000,285.3600000
20221213,296.4300000,296.6600000,285.6900000,288.4300000
20221214,287.8300000,291.1900000,282.9700000,286.2900000
20221215,282.1100000,282.7900000,275.4500000,276.6700000
20221216,275.9800000,277.5500000,272.3900000,274.0300000
20221219,273.6500000,273.7400000,268.2700000,269.5300000
20221220,268.3400000,271.1000000,266.7300000,269.3200000
20221221,270.3800000,274.5600000,269.5200000,273.2300000
20221222,270.1600000,270.3000000,262.2400000,266.5400000
20221223,265.2500000,267.8200000,263.3100000,267.1400000
20221227,266.5200000,266.6300000,262.8100000,263.3600000
20221228,262.9500000,265.2500000,259.5100000,259.8800000
20221229,262.7400000,267.1900000,262.0300000,266.2200000
20221230,263.4000000,266.1900000,262.0700000,266.0600000
20230103,268.4300000,269.9400000,261.9100000,264.2600000
20230104,266.4200000,267.2300000,262.3100000,265.5200000
20230105,263.8200000,263.9900000,261.0400000,261.3600000
20230106,263.1300000,269.7200000,260.1200000,268.5800000
20230109,270.6100000,275.0700000,269.7000000,270.3200000
20230110,269.2700000,272.7200000,268.7500000,272.6100000
20230111,273.7000000,277.4400000,272.9000000,277.3300000
20230112,277.9000000,279.8800000,273.5200000,278.8300000
20230113,276.2800000,281.0000000,275.9400000,280.7500000
20230117,280.5500000,282.6300000,279.3700000,281.3200000
20230118,282.8900000,284.4700000,277.4500000,277.6600000
20230119,276.0000000,277.1600000,273.6700000,274.9300000
20230120,276.5700000,282.8000000,275.4900000,282.4600000
20230123,283.3200000,289.9900000,282.5100000,288.7400000
20230124,287.0900000,289.3300000,286.5600000,288.1500000
20230125,283.5500000,288.1400000,280.9600000,287.5100000
20230126,291.0000000,293.3000000,288.3000000,293.1200000
20230127,291.7800000,298.0400000,291.6600000,296.0400000
20230130,292.7100000,294.1600000,289.6700000,290.0500000
20230131,290.0900000,294.5000000,289.9800000,294.4000000
20230201,294.1900000,303.2100000,292.0800000,300.7000000
20230202,307.3500000,313.4600000,306.5100000,311.5000000
20230203,304.7200000,312.1700000,304.3200000,305.9600000
20230206,303.2900000,305.6900000,302.0000000,303.3700000
20230207,303.2400000,310.8100000,302.1000000,309.6600000
20230208,308.3200000,309.2800000,303.4500000,304.1500000
20230209,308.6200000,308.7700000,299.9800000,301.4600000
20230210,299.2600000,301.3500000,297.0300000,299.4800000
20230213,300.9100000,304.8800000,299.7100000,304.2800000
20230214,302.6700000,307.5000000,300.6900000,306.5300000
20230215,304.6800000,309.0500000,303.9800000,308.8800000
20230216,304.1600000,308.2100000,302.9300000,303.0800000
20230217,300.8500000,301.7100000,297.8800000,300.9400000
20230221,297.0400000,298.5100000,293.6700000,293.8100000
20230222,294.4000000,296.1400000,292.3400000,294.0300000
20230223,297.7500000,297.9100000,292.3300000,296.6000000
20230224,291.5400000,292.7500000,289.8300000,291.6300000
20230227,294.8500000,296.2700000,293.1200000,293.7200000
20230228,293.0800000,295.9100000,292.7400000,293.3400000
20230301,293.0400000,293.7100000,289.9800000,290.9800000
20230302,288.4400000,294.2100000,288.1500000,293.3900000
20230303,295.1700000,299.7000000,294.6500000,299.4600000
20230306,300.7200000,303.7800000,299.6000000,299.8000000
20230307,299.8500000,300.7900000,295.5000000,296.1200000
20230308,296.5500000,298.2100000,294.6600000,297.6000000
20230309,298.1100000,300.7600000,291.6100000,292.4400000
20230310,292.6100000,294.1300000,287.1600000,288.3300000
20230313,286.5800000,294.2500000,284.9700000,290.4700000
20230314,294.0900000,297.7100000,293.2300000,297.1500000
20230315,294.4900000,299.0500000,293.0200000,298.7100000
20230316,297.7800000,306.9600000,296.9700000,306.5900000
20230317,306.5000000,308.9300000,303.1500000,305.1400000
20230320,304.0400000,306.0800000,301.7900000,305.7500000
20230321,307.7200000,310.5800000,306.1800000,310.1200000
20230322,310.0500000,315.0300000,305.7300000,305.9000000
20230323,309.7000000,313.9300000,306.7900000,309.5300000
20230324,309.1000000,310.7700000,306.7300000,310.6700000
20230327,311.3800000,312.4800000,307.6700000,308.5400000
20230328,307.9500000,307.9800000,304.5600000,306.9000000
20230329,310.6600000,313.1300000,309.8300000,312.5000000
20230330,315.0200000,316.1000000,312.5900000,315.4600000
20230331,315.6900000,320.9500000,315.3800000,320.7100000
20230403,318.5500000,320.2000000,317.2000000,319.9300000
20230404,320.3800000,321.4100000,317.6100000,318.8500000
20230405,317.8800000,318.8400000,313.8500000,315.7000000
20230406,314.0200000,318.3300000,312.6000000,317.8300000
20230410,314.8500000,317.7000000,313.0300000,317.6500000
20230411,317.6100000,317.6700000,315.0900000,315.6100000
20230412,317.6000000,318.2000000,312.3500000,312.8200000
20230413,314.6100000,319.4300000,313.4100000,318.9500000
20230414,317.3700000,320.1400000,315.3900000,318.3500000
20230417,317.9300000,318.9800000,315.8200000,318.6200000
20230418,320.7700000,321.2000000,317.4200000,318.6400000
20230419,316.1900000,319.5700000,316.0600000,318.4900000
20230420,315.4700000,319.0500000,314.7500000,316.0600000
20230421,315.6900000,317.1800000,313.8800000,316.3900000
20230424,316.1600000,317.5200000,313.5200000,315.7300000
20230425,314.0700000,314.7500000,309.6700000,309.7700000
20230426,313.2200000,314.7200000,311.1200000,311.6500000
20230427,315.4800000,320.6400000,314.8300000,320.1300000
20230428,319.8900000,322.4300000,318.7400000,322.3400000
20230501,321.8700000,323.4100000,320.8700000,321.9700000
20230502,321.9000000,322.2300000,317.3900000,319.1600000
20230503,319.5300000,322.2500000,316.9600000,317.0700000
20230504,316.8400000,318.0100000,314.9000000,315.9500000
20230505,318.2500000,323.5400000,316.0000000,322.6700000
20230508,322.2000000,323.8200000,321.1000000,323.4700000
20230509,321.7800000,322.6600000,321.1000000,321.4200000
20230510,323.9000000,325.7900000,321.3800000,324.9200000
20230511,325.4800000,326.5300000,323.9000000,325.9800000
20230512,326.5200000,326.9500000,322.7200000,324.8100000
20230515,325.2900000,326.8100000,323.7400000,326.5700000
20230516,325.8400000,328.6900000,325.8000000,326.9400000
20230517,328.0200000,331.4900000,326.8200000,330.9000000
20230518,331.3000000,337.2700000,331.2800000,337.0500000
20230519,337.2700000,337.9900000,335.2100000,336.2900000
20230522,336.0300000,338.4500000,336.0200000,337.4200000
20230523,335.6700000,336.8400000,332.7800000,333.1400000
20230524,331.1500000,332.6900000,329.3400000,331.4300000
20230525,338.9200000,340.7900000,336.4500000,339.5000000
20230526,340.5400000,349.0300000,340.4400000,348.1800000
20230530,352.4900000,353.7100000,348.3100000,349.7600000
20230531,348.1500000,350.3800000,346.2900000,347.7700000
20230601,347.5100000,353.1400000,346.4400000,351.7900000
20230602,353.5800000,355.6100000,351.7900000,354.4300000
20230605,354.2100000,357.2800000,353.6300000,354.6800000
20230606,354.0600000,355.6000000,352.7100000,354.6200000
20230607,354.9100000,356.9000000,347.9600000,348.6000000
20230608,348.9000000,353.4000000,348.6700000,352.9300000
20230609,354.4100000,357.4400000,352.8100000,354.2800000
20230612,355.9700000,360.3700000,354.9800000,360.2700000
20230613,363.0700000,363.8900000,359.8100000,363.0400000
20230614,363.0500000,365.9700000,360.2000000,365.6800000
20230615,364.3900000,371.5500000,363.7600000,370.0400000
20230616,372.5000000,372.6300000,367.2600000,367.7100000
20230620,365.7300000,368.1000000,363.6700000,366.6800000
20230621,365.5200000,365.9600000,360.7400000,361.6800000
20230622,360.4100000,366.1100000,360.0000000,365.9500000
20230623,361.9900000,364.6600000,360.6100000,362.3200000
20230626,361.7800000,364.6200000,357.3700000,357.4600000
20230627,359.0300000,364.3500000,358.2900000,363.6100000
20230628,361.7600000,366.3000000,361.6900000,364.3200000
20230629,364.0200000,364.6700000,361.9200000,363.5900000
20230630,367.3300000,370.2700000,367.0100000,369.2000000
20230703,369.8500000,370.7100000,368.7500000,370.0700000
20230705,368.4800000,371.7900000,368.4400000,370.0600000
20230706,366.2900000,367.6900000,364.3000000,367.2400000
20230707,367.0100000,370.2600000,365.7900000,366.0200000
20230710,365.7400000,366.8300000,363.1900000,366.1400000
20230711,366.5700000,368.4200000,364.4000000,367.9500000
20230712,372.1200000,373.9700000,370.0800000,372.6000000
20230713,375.8300000,379.7700000,375.2400000,378.9300000
20230714,379.3700000,382.6400000,377.9600000,378.8500000
20230717,379.5800000,383.2800000,379.0900000,382.3900000
20230718,381.7400000,386.9100000,379.7800000,385.5200000
20230719,386.6000000,387.7600000,384.0800000,385.4300000
20230720,382.3900000,383.8800000,375.5000000,376.5400000
20230721,378.9600000,379.7000000,374.9800000,375.4100000
20230724,376.4000000,377.3600000,374.1200000,376.0100000
20230725,376.7300000,380.2500000,376.7100000,378.5600000
20230726,377.5000000,379.0200000,374.9600000,377.3000000
20230727,382.8500000,384.4900000,375.0900000,376.4000000
20230728,380.5200000,384.3000000,380.0000000,383.2600000
20230731,383.5700000,384.6600000,382.1200000,383.4600000
20230801,382.0900000,383.3400000,380.4700000,382.5700000
20230802,379.0400000,379.0400000,372.9100000,374.1700000
20230803,371.7200000,375.7300000,371.5500000,373.5700000
20230804,375.5300000,377.8800000,371.3100000,371.8200000
20230807,373.6600000,375.0700000,371.2900000,374.9700000
20230808,372.4200000,372.4400000,368.6000000,371.7800000
20230809,372.0700000,372.2300000,366.9200000,367.6900000
20230810,370.7500000,374.1400000,366.8200000,368.3700000
20230811,365.7700000,367.7800000,364.4700000,366.0200000
20230814,365.2100000,370.2500000,364.4800000,370.1300000
20230815,369.1400000,369.9500000,365.5200000,366.2000000
