20010227,1.26139998435974,1.26349997520447,1.25919997692108,1.26199996471405
20010228,1.26670002937317,1.26670002937317,1.25849997997284,1.26419997215271
20010301,1.26929998397827,1.27509999275208,1.26929998397827,1.27419996261597
20010302,1.28980004787445,1.29069995880127,1.28279995918274,1.28579998016357
20010305,1.28629994392395,1.28699994087219,1.28279995918274,1.2833000421524
20010306,1.28260004520416,1.28509998321533,1.28100001811981,1.28299999237061
20010307,1.28020000457764,1.28100001811981,1.27509999275208,1.27740001678467
20010308,1.28419995307922,1.28589999675751,1.28190004825592,1.28470003604889
20010309,1.28369998931885,1.28629994392395,1.27810001373291,1.2833000421524
20010312,1.27980005741119,1.28439998626709,1.27859997749329,1.27980005741119
20010313,1.26929998397827,1.27190005779266,1.26549994945526,1.26740002632141
20010314,1.27279996871948,1.27390003204346,1.26269996166229,1.26419997215271
20010315,1.26139998435974,1.2639000415802,1.25479996204376,1.25859999656677
20010316,1.25199997425079,1.25600004196167,1.24600005149841,1.24880003929138
20010319,1.25179994106293,1.25179994106293,1.24249994754791,1.24440002441406
20010320,1.24950003623962,1.25349998474121,1.24460005760193,1.25279998779297
20010321,1.24919998645782,1.25199997425079,1.24759995937347,1.25109994411469
20010322,1.24290001392365,1.24440002441406,1.23989999294281,1.24199998378754
20010323,1.2474000453949,1.25139999389648,1.2470999956131,1.24759995937347
20010326,1.25300002098083,1.25559997558594,1.25129997730255,1.2548999786377
20010327,1.25510001182556,1.2581000328064,1.24849998950958,1.25269997119904
20010328,1.25020003318787,1.25829994678497,1.25020003318787,1.25670003890991
20010329,1.25859999656677,1.25969994068146,1.24720001220703,1.24810004234314
20010330,1.24650001525879,1.2496999502182,1.2389999628067,1.23969995975494
20010402,1.24109995365143,1.24549996852875,1.23689997196198,1.23919999599457
20010403,1.24570000171661,1.25440001487732,1.24570000171661,1.25339996814728
20010404,1.25530004501343,1.25689995288849,1.25230002403259,1.25440001487732
20010405,1.25559997558594,1.25559997558594,1.24580001831055,1.24919998645782
20010406,1.24860000610352,1.26090002059937,1.24860000610352,1.25720000267029
20010409,1.26230001449585,1.26839995384216,1.26129996776581,1.26510000228882
20010410,1.26269996166229,1.26409995555878,1.25300002098083,1.25440001487732
20010411,1.25160002708435,1.25829994678497,1.24829995632172,1.25670003890991
20010412,1.25409996509552,1.26139998435974,1.25409996509552,1.25899994373322
20010416,1.25479996204376,1.25740003585815,1.25279998779297,1.25510001182556
20010417,1.25460004806519,1.25559997558594,1.24829995632172,1.25090003013611
20010418,1.24720001220703,1.25409996509552,1.24090003967285,1.24829995632172
20010419,1.2496999502182,1.2639000415802,1.2496999502182,1.26279997825623
20010420,1.25989997386932,1.26269996166229,1.25650000572205,1.26110005378723
20010423,1.26090002059937,1.26269996166229,1.25559997558594,1.25880002975464
20010424,1.25849997997284,1.26269996166229,1.25479996204376,1.25559997558594
20010425,1.25650000572205,1.26090002059937,1.25600004196167,1.25929999351501
20010426,1.26059997081757,1.26250004768372,1.25559997558594,1.26040005683899
20010427,1.26110005378723,1.26269996166229,1.25279998779297,1.25349998474121
20010430,1.2532000541687,1.25479996204376,1.24919998645782,1.25129997730255
20010501,1.24950003623962,1.25650000572205,1.24950003623962,1.25440001487732
20010502,1.25109994411469,1.25689995288849,1.25039994716644,1.2532000541687
20010503,1.25139999389648,1.2581000328064,1.25069999694824,1.25559997558594
20010504,1.25559997558594,1.26489996910095,1.25530004501343,1.25829994678497
20010507,1.25899994373322,1.26090002059937,1.25759994983673,1.2581000328064
20010508,1.25250005722046,1.25460004806519,1.24639999866486,1.24720001220703
20010509,1.24300003051758,1.2451000213623,1.23989999294281,1.24339997768402
20010510,1.24460005760193,1.24530005455017,1.24020004272461,1.24500000476837
20010511,1.24129998683929,1.24319994449615,1.2389999628067,1.2422000169754
20010514,1.2422000169754,1.24319994449615,1.23849999904633,1.24179995059967
20010515,1.24549996852875,1.24689996242523,1.23919999599457,1.24570000171661
20010516,1.25129997730255,1.25279998779297,1.24810004234314,1.25160002708435
20010517,1.25269997119904,1.25370001792908,1.24829995632172,1.25199997425079
20010518,1.25370001792908,1.25999999046326,1.24790000915527,1.25950002670288
20010521,1.25919997692108,1.26129996776581,1.25559997558594,1.25919997692108
20010522,1.26059997081757,1.26059997081757,1.24530005455017,1.24860000610352
20010523,1.24899995326996,1.25039994716644,1.23969995975494,1.24109995365143
20010524,1.23239994049072,1.23849999904633,1.23169994354248,1.23269999027252
20010525,1.24409997463226,1.24619996547699,1.24080002307892,1.24440002441406
20010528,1.23220002651215,1.24570000171661,1.23169994354248,1.24440002441406
20010529,1.24440002441406,1.24600005149841,1.23849999904633,1.24500000476837
20010530,1.24860000610352,1.24950003623962,1.24460005760193,1.24899995326996
20010531,1.24860000610352,1.24880003929138,1.2389999628067,1.23969995975494
20010601,1.24080002307892,1.24290001392365,1.23549997806549,1.24109995365143
20010604,1.24319994449615,1.24409997463226,1.23479998111725,1.23810005187988
20010605,1.23810005187988,1.23810005187988,1.23099994659424,1.23500001430511
20010606,1.23740005493164,1.23870003223419,1.21619999408722,1.21920001506805
20010607,1.21819996833801,1.21969997882843,1.20729994773865,1.21689999103546
20010608,1.21659994125366,1.22010004520416,1.20609998703003,1.2092000246048
20010611,1.20869994163513,1.21519994735718,1.20039999485016,1.20319998264313
20010612,1.20220005512238,1.20780003070831,1.19780004024506,1.20200002193451
20010613,1.20319998264313,1.21909999847412,1.20039999485016,1.21730005741119
20010614,1.21819996833801,1.22800004482269,1.2146999835968,1.22730004787445
20010615,1.22660005092621,1.23469996452332,1.22469997406006,1.22959995269775
20010618,1.22889995574951,1.23239994049072,1.22609996795654,1.22940003871918
20010619,1.230299949646,1.23049998283386,1.22029995918274,1.22560000419617
20010620,1.22679996490479,1.22749996185303,1.21710002422333,1.22469997406006
20010621,1.22189998626709,1.24140000343323,1.22130000591278,1.24030005931854
20010622,1.23860001564026,1.24279999732971,1.23310005664825,1.23570001125336
